54.2625774,18.63639319999993
54.3054493,18.5809844
54.3137378013611,18.57104064211103
54.3161727,18.6024179
54.32021245225,18.595167350944394
54.3220662,18.5527938
54.323413,18.606151
54.3234812504722,18.63188692219444
54.3263177359444,18.61119721772218
54.3288831872222,18.598984834444423
54.3301931,18.6265820
54.3308769,18.5969346
54.3309306,18.5850226
54.3368822,18.5994237
54.3382429905278,18.610473214999956
54.338479,18.61864700000001
54.3386693043056,18.564154755055597
54.340229,18.601072
54.3416048614444,18.617837787416647
54.3435864,18.8261047
54.3445329,18.6637800
54.347766,18.644320
54.3480530674167,18.66960409302783
54.34843,18.607009999999946
54.3490133,18.5279797
54.3490959,18.6127077
54.3503672173056,18.64565079466672
54.3503799866389,18.646152397972173
54.3504083176944,18.64596227836114
54.3511684,18.6368153
54.3515761820871,18.59207237992905
54.3519683485556,18.645638980694457
54.352361,18.575833
54.3553073,18.5964764
54.3553140403056,18.64594462808327
54.3553973057778,18.645176048166718
54.355687165,18.645727896972176
54.3557011721667,18.6455279909444
54.3557245096111,18.613630395611153
54.355995,18.578776
54.3562048,18.6430282
54.35761,18.583020000000033
54.3603443272778,18.589727672027834
54.3603546,18.5770554
54.3607860416389,18.70990782288891
54.3619244,18.6415070
54.3668901519167,18.632469259333334
54.3689451,18.6302012
54.3721803609444,18.6246757527778
54.3739407,18.6218035
54.3746134371111,18.568788718777796
54.3760611041111,18.52327995636108
54.3763321267222,18.6236733205833
54.3779486891944,18.58081202288895
54.3791979,18.6334981
54.3813099671667,18.60457728013887
54.3821704558056,18.59861986580563
54.3827,18.46708000000001
54.3828844,18.6217986
54.3831666328889,18.6144911348889
54.3867926,18.5846005
54.3879005704722,18.622028636305572
54.3894121,18.5929448
54.3894971689444,18.608692949472243
54.3911969,18.5776455
54.3990454056111,18.5686673326389
54.3991720020278,18.66850847547221
54.4024579846944,18.6106475196389
54.4036423973889,18.587891548
54.4044121,18.6254881
54.4072309350833,18.63844998274999
54.4089133,18.5887532
54.409153,18.628132
54.4099444851667,18.56726985794444
54.4110247818611,18.5726401143611
54.4126013498889,18.5877059381667
54.4129446,18.5924074
54.4167488,18.5730879
54.4203648531944,18.5840274360833
54.42322,18.59272
54.4298013028333,18.47845315458335
54.3781868292778,18.6067801411667
54.357467,18.683643
54.3969131,18.5971318
